0.252;0.765;0.529;0.786;0.713;0.174;0.844;0.488;0.307;0.061;0.676;0.175;0.642;0.425;0.440;0.000;0.236;0.040;0.135;0.298;0.546;0.493;0.132;0.664;0.284;0.700;0.723;0.395;0.305;0.225;0.317;0.883;0.341;0.206;0.820;0.344;0.672;0.284;0.718;0.676;0.376;0.311;0.694;0.658;0.735;0.413;0.729;0.621;0.480;0.572
0.370;0.772;0.304;0.817;0.833;0.272;0.907;0.372;0.116;0.252;0.529;0.358;0.473;0.573;0.669;0.236;0.000;0.196;0.258;0.198;0.430;0.727;0.251;0.856;0.514;0.841;0.521;0.618;0.391;0.421;0.552;0.906;0.291;0.240;0.873;0.395;0.647;0.448;0.864;0.656;0.523;0.150;0.919;0.525;0.753;0.325;0.849;0.731;0.580;0.507
0.259;0.759;0.491;0.785;0.728;0.174;0.849;0.461;0.270;0.077;0.646;0.199;0.609;0.443;0.477;0.040;0.196;0.000;0.135;0.271;0.520;0.532;0.130;0.694;0.321;0.719;0.687;0.431;0.311;0.254;0.356;0.881;0.320;0.194;0.823;0.343;0.660;0.307;0.738;0.666;0.394;0.277;0.731;0.630;0.732;0.389;0.744;0.633;0.489;0.553
0.126;0.629;0.501;0.652;0.599;0.307;0.714;0.387;0.276;0.078;0.580;0.303;0.559;0.322;0.436;0.135;0.258;0.135;0.000;0.392;0.442;0.508;0.007;0.598;0.291;0.596;0.662;0.378;0.440;0.344;0.363;0.749;0.228;0.329;0.688;0.477;0.539;0.413;0.617;0.543;0.272;0.381;0.676;0.556;0.600;0.307;0.615;0.502;0.356;0.448
0.517;0.965;0.430;1.006;0.990;0.199;1.088;0.567;0.307;0.347;0.712;0.317;0.647;0.711;0.722;0.298;0.198;0.271;0.392;0.000;0.624;0.760;0.385;0.962;0.568;0.986;0.666;0.685;0.256;0.376;0.570;1.097;0.485;0.138;1.056;0.236;0.844;0.364;1.007;0.852;0.661;0.074;0.978;0.713;0.944;0.523;1.006;0.891;0.743;0.705
0.429;0.436;0.334;0.509;0.680;0.673;0.636;0.060;0.317;0.509;0.144;0.719;0.163;0.555;0.829;0.546;0.430;0.520;0.442;0.624;0.000;0.913;0.440;0.860;0.711;0.728;0.312;0.763;0.806;0.771;0.798;0.573;0.214;0.658;0.590;0.820;0.290;0.826;0.757;0.303;0.527;0.563;1.026;0.115;0.436;0.135;0.691;0.584;0.468;0.132
0.484;0.902;1.006;0.873;0.624;0.568;0.852;0.868;0.779;0.479;1.057;0.455;1.053;0.424;0.090;0.493;0.727;0.532;0.508;0.760;0.913;0.000;0.513;0.366;0.217;0.560;1.166;0.155;0.609;0.412;0.191;0.964;0.707;0.629;0.855;0.667;0.886;0.475;0.558;0.883;0.422;0.793;0.234;1.025;0.861;0.786;0.637;0.594;0.552;0.871
0.133;0.633;0.495;0.656;0.605;0.303;0.719;0.385;0.270;0.076;0.577;0.301;0.556;0.329;0.442;0.132;0.251;0.130;0.007;0.385;0.440;0.513;0.000;0.605;0.296;0.602;0.657;0.384;0.437;0.343;0.367;0.753;0.226;0.324;0.693;0.472;0.541;0.411;0.624;0.545;0.278;0.374;0.682;0.554;0.604;0.305;0.621;0.508;0.361;0.448
0.499;0.677;1.066;0.621;0.315;0.805;0.555;0.834;0.858;0.619;0.996;0.716;1.021;0.311;0.318;0.664;0.856;0.694;0.598;0.962;0.860;0.366;0.605;0.000;0.422;0.236;1.161;0.309;0.890;0.697;0.486;0.694;0.702;0.856;0.574;0.946;0.718;0.776;0.222;0.709;0.352;0.969;0.250;0.955;0.636;0.765;0.322;0.339;0.396;0.770
0.287;0.769;0.788;0.759;0.575;0.391;0.770;0.662;0.561;0.263;0.854;0.295;0.843;0.305;0.156;0.284;0.514;0.321;0.291;0.568;0.711;0.217;0.296;0.422;0.000;0.533;0.952;0.119;0.468;0.276;0.106;0.856;0.500;0.447;0.761;0.524;0.726;0.358;0.542;0.725;0.279;0.592;0.411;0.825;0.731;0.580;0.591;0.511;0.420;0.684
0.473;0.461;0.990;0.395;0.081;0.865;0.319;0.718;0.811;0.643;0.850;0.802;0.891;0.276;0.488;0.700;0.841;0.719;0.596;0.986;0.728;0.560;0.602;0.236;0.533;0.000;1.039;0.451;0.975;0.800;0.625;0.462;0.619;0.905;0.340;1.025;0.529;0.884;0.029;0.518;0.325;0.975;0.486;0.806;0.422;0.663;0.086;0.146;0.276;0.617
0.694;0.716;0.237;0.798;0.991;0.792;0.931;0.327;0.419;0.708;0.218;0.874;0.151;0.851;1.089;0.723;0.521;0.687;0.662;0.666;0.312;1.166;0.657;1.161;0.952;1.039;0.000;1.026;0.904;0.936;1.023;0.845;0.469;0.755;0.883;0.898;0.575;0.969;1.068;0.589;0.817;0.592;1.308;0.260;0.726;0.398;1.003;0.895;0.775;0.434
0.335;0.752;0.879;0.729;0.505;0.510;0.719;0.720;0.654;0.366;0.907;0.412;0.906;0.273;0.067;0.395;0.618;0.431;0.378;0.685;0.763;0.155;0.384;0.309;0.119;0.451;1.026;0.000;0.584;0.388;0.179;0.822;0.561;0.566;0.718;0.641;0.732;0.467;0.455;0.728;0.267;0.706;0.301;0.874;0.712;0.639;0.519;0.458;0.401;0.716
0.555;1.069;0.674;1.091;0.999;0.137;1.147;0.746;0.505;0.366;0.917;0.175;0.864;0.708;0.598;0.305;0.391;0.311;0.440;0.256;0.806;0.609;0.437;0.890;0.468;0.975;0.904;0.584;0.000;0.199;0.424;1.189;0.623;0.151;1.124;0.058;0.971;0.140;0.989;0.976;0.663;0.326;0.842;0.909;1.040;0.683;1.016;0.913;0.780;0.857
0.431;0.957;0.726;0.966;0.833;0.177;1.003;0.713;0.517;0.268;0.900;0.064;0.864;0.546;0.399;0.225;0.421;0.254;0.344;0.376;0.771;0.412;0.343;0.697;0.276;0.800;0.936;0.388;0.199;0.000;0.225;1.065;0.564;0.238;0.986;0.257;0.879;0.084;0.812;0.882;0.506;0.427;0.644;0.883;0.924;0.638;0.849;0.756;0.637;0.792
0.383;0.875;0.843;0.864;0.672;0.377;0.873;0.746;0.617;0.316;0.940;0.265;0.922;0.409;0.176;0.317;0.552;0.356;0.363;0.570;0.798;0.191;0.367;0.486;0.106;0.625;1.023;0.179;0.424;0.225;0.000;0.962;0.584;0.438;0.866;0.482;0.829;0.296;0.631;0.828;0.385;0.606;0.419;0.913;0.837;0.665;0.687;0.613;0.526;0.781
0.638;0.140;0.906;0.099;0.381;1.055;0.154;0.603;0.822;0.823;0.627;1.040;0.701;0.554;0.879;0.883;0.906;0.881;0.749;1.097;0.573;0.964;0.753;0.694;0.856;0.462;0.845;0.822;1.189;1.065;0.962;0.000;0.616;1.071;0.122;1.225;0.284;1.145;0.482;0.270;0.577;1.056;0.940;0.585;0.153;0.602;0.377;0.373;0.436;0.444
0.226;0.481;0.372;0.528;0.591;0.486;0.626;0.162;0.212;0.298;0.355;0.516;0.346;0.391;0.626;0.341;0.291;0.320;0.228;0.485;0.214;0.707;0.226;0.702;0.500;0.619;0.469;0.561;0.623;0.564;0.584;0.616;0.000;0.484;0.589;0.646;0.359;0.625;0.645;0.367;0.352;0.440;0.839;0.329;0.463;0.080;0.606;0.488;0.343;0.234
0.453;0.946;0.527;0.976;0.919;0.062;1.043;0.599;0.354;0.265;0.766;0.179;0.712;0.631;0.597;0.206;0.240;0.194;0.329;0.138;0.658;0.629;0.324;0.856;0.447;0.905;0.755;0.566;0.151;0.238;0.438;1.071;0.484;0.000;1.016;0.162;0.839;0.231;0.923;0.845;0.582;0.194;0.851;0.759;0.920;0.539;0.935;0.826;0.683;0.716
0.569;0.176;0.913;0.089;0.259;0.994;0.049;0.608;0.800;0.759;0.668;0.967;0.734;0.457;0.771;0.820;0.873;0.823;0.688;1.056;0.590;0.855;0.693;0.574;0.761;0.340;0.883;0.718;1.124;0.986;0.866;0.122;0.589;1.016;0.000;1.163;0.309;1.068;0.361;0.295;0.486;1.022;0.821;0.624;0.158;0.591;0.255;0.261;0.350;0.458
0.596;1.102;0.664;1.128;1.047;0.170;1.188;0.760;0.511;0.405;0.924;0.230;0.867;0.756;0.656;0.344;0.395;0.343;0.477;0.236;0.820;0.667;0.472;0.946;0.524;1.025;0.898;0.641;0.058;0.257;0.482;1.225;0.646;0.162;1.163;0.000;0.998;0.196;1.040;1.005;0.709;0.310;0.900;0.919;1.075;0.702;1.063;0.959;0.823;0.878
0.455;0.146;0.623;0.224;0.462;0.833;0.357;0.320;0.553;0.617;0.360;0.842;0.426;0.466;0.797;0.672;0.647;0.660;0.539;0.844;0.290;0.886;0.541;0.718;0.726;0.529;0.575;0.732;0.971;0.879;0.829;0.284;0.359;0.839;0.309;0.998;0.000;0.951;0.557;0.014;0.464;0.795;0.932;0.315;0.151;0.328;0.469;0.388;0.341;0.160
0.508;1.034;0.749;1.046;0.917;0.180;1.086;0.767;0.553;0.335;0.950;0.110;0.908;0.630;0.473;0.284;0.448;0.307;0.413;0.364;0.826;0.475;0.411;0.776;0.358;0.884;0.969;0.467;0.140;0.084;0.296;1.145;0.625;0.231;1.068;0.196;0.951;0.000;0.896;0.955;0.589;0.425;0.709;0.936;1.002;0.696;0.933;0.840;0.719;0.856
0.495;0.487;1.017;0.419;0.103;0.882;0.337;0.746;0.836;0.662;0.879;0.815;0.920;0.295;0.489;0.718;0.864;0.738;0.617;1.007;0.757;0.558;0.624;0.222;0.542;0.029;1.068;0.455;0.989;0.812;0.631;0.482;0.645;0.923;0.361;1.040;0.557;0.896;0.000;0.546;0.346;0.997;0.472;0.835;0.448;0.690;0.105;0.174;0.303;0.645
0.457;0.132;0.636;0.209;0.450;0.839;0.343;0.333;0.563;0.621;0.374;0.846;0.440;0.462;0.793;0.676;0.656;0.666;0.543;0.852;0.303;0.883;0.545;0.709;0.725;0.518;0.589;0.728;0.976;0.882;0.828;0.270;0.367;0.845;0.295;1.005;0.014;0.955;0.546;0.000;0.461;0.804;0.926;0.330;0.137;0.339;0.457;0.378;0.336;0.173
0.154;0.492;0.715;0.480;0.338;0.545;0.499;0.494;0.511;0.318;0.669;0.494;0.682;0.050;0.332;0.376;0.523;0.394;0.272;0.661;0.527;0.422;0.278;0.352;0.279;0.325;0.817;0.267;0.663;0.506;0.385;0.577;0.352;0.582;0.486;0.709;0.464;0.589;0.346;0.461;0.000;0.652;0.500;0.631;0.454;0.419;0.354;0.252;0.142;0.460
0.503;0.921;0.356;0.967;0.973;0.251;1.056;0.507;0.247;0.351;0.644;0.365;0.577;0.703;0.747;0.311;0.150;0.277;0.381;0.074;0.563;0.793;0.374;0.969;0.592;0.975;0.592;0.706;0.326;0.427;0.606;1.056;0.440;0.194;1.022;0.310;0.795;0.425;0.997;0.804;0.652;0.000;1.003;0.647;0.902;0.470;0.989;0.872;0.722;0.651
0.615;0.911;1.175;0.862;0.564;0.792;0.804;0.990;0.952;0.667;1.168;0.683;1.179;0.478;0.256;0.694;0.919;0.731;0.676;0.978;1.026;0.234;0.682;0.250;0.411;0.486;1.308;0.301;0.842;0.644;0.419;0.940;0.839;0.851;0.821;0.900;0.932;0.709;0.472;0.926;0.500;1.003;0.000;1.131;0.870;0.912;0.572;0.574;0.593;0.957
0.541;0.456;0.365;0.538;0.751;0.778;0.672;0.170;0.409;0.623;0.045;0.829;0.118;0.656;0.940;0.658;0.525;0.630;0.556;0.713;0.115;1.025;0.554;0.955;0.825;0.806;0.260;0.874;0.909;0.883;0.913;0.585;0.329;0.759;0.624;0.919;0.315;0.936;0.835;0.330;0.631;0.647;1.131;0.000;0.467;0.249;0.760;0.660;0.559;0.189
0.494;0.041;0.764;0.073;0.346;0.906;0.206;0.459;0.670;0.676;0.511;0.896;0.577;0.439;0.773;0.735;0.753;0.732;0.600;0.944;0.436;0.861;0.604;0.636;0.731;0.422;0.726;0.712;1.040;0.924;0.837;0.153;0.463;0.920;0.158;1.075;0.151;1.002;0.448;0.137;0.454;0.902;0.870;0.467;0.000;0.451;0.350;0.298;0.313;0.304
0.303;0.463;0.333;0.522;0.627;0.548;0.632;0.082;0.225;0.374;0.275;0.587;0.268;0.454;0.704;0.413;0.325;0.389;0.307;0.523;0.135;0.786;0.305;0.765;0.580;0.663;0.398;0.639;0.683;0.638;0.665;0.602;0.080;0.539;0.591;0.702;0.328;0.696;0.690;0.339;0.419;0.470;0.912;0.249;0.451;0.000;0.641;0.525;0.389;0.182
0.489;0.386;0.972;0.315;0.017;0.899;0.233;0.688;0.808;0.670;0.805;0.845;0.853;0.308;0.561;0.729;0.849;0.744;0.615;1.006;0.691;0.637;0.621;0.322;0.591;0.086;1.003;0.519;1.016;0.849;0.687;0.377;0.606;0.935;0.255;1.063;0.469;0.933;0.105;0.457;0.354;0.989;0.572;0.760;0.350;0.641;0.000;0.119;0.270;0.572
0.375;0.339;0.856;0.289;0.104;0.793;0.261;0.576;0.688;0.560;0.704;0.746;0.746;0.211;0.510;0.621;0.731;0.633;0.502;0.891;0.584;0.594;0.508;0.339;0.511;0.146;0.895;0.458;0.913;0.756;0.613;0.373;0.488;0.826;0.261;0.959;0.388;0.840;0.174;0.378;0.252;0.872;0.574;0.660;0.298;0.525;0.119;0.000;0.151;0.471
0.230;0.353;0.714;0.339;0.254;0.654;0.368;0.449;0.539;0.419;0.600;0.619;0.630;0.128;0.463;0.480;0.580;0.489;0.356;0.743;0.468;0.552;0.361;0.396;0.420;0.276;0.775;0.401;0.780;0.637;0.526;0.436;0.343;0.683;0.350;0.823;0.341;0.719;0.303;0.336;0.142;0.722;0.593;0.559;0.313;0.389;0.270;0.151;0.000;0.373
0.398;0.305;0.463;0.377;0.562;0.720;0.504;0.160;0.405;0.524;0.233;0.746;0.283;0.479;0.783;0.572;0.507;0.553;0.448;0.705;0.132;0.871;0.448;0.770;0.684;0.617;0.434;0.716;0.857;0.792;0.781;0.444;0.234;0.716;0.458;0.878;0.160;0.856;0.645;0.173;0.460;0.651;0.957;0.189;0.304;0.182;0.572;0.471;0.373;0.000
